Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Business Improvement,Equipment Hire Charges,D3006,29/11/2016,1033351 - 0,1180,Revenue,20003374,CITY AUDIO VISUAL
OCC,Business Improvement,General Contracted Services,D3401,06/12/2016,1033352 - 1,10575,Revenue,20016800,ROL SOLUTIONS LTD T/A ROL
OCC,Business Improvement,Hardware Rental,D3521,13/12/2016,1033415 - 0,1285.93,Revenue,20018722,SHARP BUSINESS SYSTEMS UK PLC
OCC,Business Improvement,Hardware Rental,D3521,13/12/2016,1033416 - 0,4417.3,Revenue,20018722,SHARP BUSINESS SYSTEMS UK PLC
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,1033422 - 1,1000,Revenue,20006509,SOCITM LIMITED
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,1033423 - 0,1000,Revenue,20006509,SOCITM LIMITED
OCC,Business Improvement,Hardware Purchase,D3520,20/12/2016,1033433 - 0,425,Revenue,20002302,MISCO
OCC,Business Improvement,Postage & Carriage,D3501,20/12/2016,1033433 - 1,9.99,Revenue,20002302,MISCO
OCC,Business Improvement,Software Maintenance/Running Costs,D3513,02/12/2016,1033483 - 0,3125,Revenue,20018517,TMI SYSTEMS LIMITED
OCC,Business Improvement,External Telephone Charges,D3503,06/12/2016,1033525 - 1,2916.48,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
OCC,Business Improvement,External Telephone Charges,D3503,06/12/2016,1033530 - 0,1812.64,Revenue,20010258,ORBIS PROTECT LIMITED
OCC,Business Improvement,Consultants Fees,D3411,20/12/2016,1033533 - 0,3500,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD.
OCC,Business Improvement,Consultants Fees,D3411,28/12/2016,1033540 - 0,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD
OCC,Business Improvement,General Contracted Services,D3401,06/12/2016,1033543 - 0,45601.63,Revenue,20013052,SCC (SPECIALIST COMPUTER CENTRES PLC)
OCC,Business Improvement,Hardware Purchase,D3520,28/12/2016,1033558 - 1,1250,Revenue,20002302,MISCO
OCC,Business Improvement,Postage & Carriage,D3501,28/12/2016,1033558 - 2,50,Revenue,20002302,MISCO
OCC,Business Improvement,General Contracted Services,D3401,06/12/2016,1033568 - 0,6460,Revenue,20019027,ALEMBA LIMITED
OCC,Business Improvement,Hospitality,D3803,28/12/2016,1033618 - 0,581.6,Revenue,20017971,A & J CATERING (OXFORDSHIRE) LTD
OCC,Business Improvement,Consultants Fees,D3411,13/12/2016,1033631 - 1,3800,Revenue,20013463,IDOX SOFTWARE LTD
OCC,Business Improvement,Corporate Development Programme,A0631,13/12/2016,1033673 - 0,3810,Revenue,20016254,CONFLICT RESOLUTION LTD
OCC,Business Improvement,Hospitality,D3803,13/12/2016,1033687 - 0,677.5,Revenue,20009224,LAMB CATERING LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,28/12/2016,1033700 - 0,1000,Revenue,20006509,SOCITM LIMITED
OCC,Business Improvement,Online Services,D3510,13/12/2016,1033744 - 0,8090,Revenue,20017360,CALLCREDIT PUBLIC SECTOR LTD
OCC,Business Improvement,Software Maintenance/Running Costs,D3513,28/12/2016,1033822 - 0,2950,Revenue,20019354,INTEGRA ASSOCIATES
OCC,Business Improvement,Travel Scheme Discount,C2505,20/12/2016,1033858 - 1,1283.75,Revenue,20006596,OXFORD BUS COMPANY LTD
OCC,Business Improvement,Management Development,A0637,28/12/2016,1033906 - 0,1768,Revenue,20017304,Q.LEARNING LTD
OCC,Business Improvement,Software Purchase,D3511,20/12/2016,1033909 - 0,7909.5,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
OCC,Business Improvement,External Telephone Charges,D3503,20/12/2016,1033920 - 1,11041.92,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
OCC,Business Improvement,External Telephone Charges,D3503,20/12/2016,1033921 - 1,2907.09,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
OCC,Business Improvement,External Telephone Charges,D3503,20/12/2016,1033922 - 1,2902.58,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
OCC,Business Improvement,Software Maintenance/Running Costs,D3513,28/12/2016,1033929 - 0,480,Revenue,20018572,AGILE COLLECTIVE LTD
OCC,Business Improvement,IT Skills Development,A0638,20/12/2016,1033944 - 0,9000,Revenue,20016770,LEARNING POOL LTD
OCC,Business Improvement,Consultants Fees,D3411,20/12/2016,1033945 - 0,3732.5,Revenue,20018748,OPTUM HEALTH SOLUTIONS (UK) LTD
OCC,Business Improvement,Hardware Rental,D3521,28/12/2016,1034092 - 0,919.85,Revenue,20008022,NEOPOST FINANCE LIMITED
OCC,Business Improvement,Network Rental,D3531,04/10/2016,46291240 - 1,2501.37,Revenue,20016588,VODAFONE LTD
OCC,Business Improvement,Management Development,A0637,18/10/2016,46291411 - 1,1000,Revenue,20005249,READING BOROUGH COUNCIL
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 6,4207.92,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 7,449.4,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 8,23175,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 11,1490,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 12,1992.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 37,70,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291744 - 4,3548.3,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291744 - 5,3910,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291744 - 8,1311.2,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291751 - 5,447.26,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291751 - 7,1557.03,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291777 - 5,6430.8,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291777 - 6,10049.28,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291777 - 7,2845.09,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,22/11/2016,46291777 - 9,4313.35,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Consultants Fees,D3411,06/12/2016,46291855 - 1,600,Revenue,20019326,SIMON BADDELEY
OCC,Business Improvement,External Telephone Charges,D3503,06/12/2016,46291923 - 1,734,Revenue,20006940,BT GLOBAL SERVIES
OCC,Business Improvement,External Telephone Charges,D3503,06/12/2016,46291923 - 2,734,Revenue,20006940,BT GLOBAL SERVIES
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 5,4086.4,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 6,986.16,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 7,7502.6,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 8,3977.84,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 10,1840.44,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46291992 - 12,2031.21,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46292022 - 4,2691.36,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46292022 - 5,3927.28,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Temporary Bureau Staffing,A0108,20/12/2016,46292022 - 8,1230.18,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Business Improvement,Main Contractor,Y021,06/12/2016,48021800 - 1,12800,Capital,20006940,BT GLOBAL SERVIES
OCC,Business Improvement,Engineering Internal Works,B1302,13/12/2016,60065839 - 0,1273.5,Revenue,20016279,SHOW SERVICES GROUP LTD
OCC,Welfare Reform Team,Conferences,D3602,18/10/2016,1031782 - 0,1290,Revenue,20007844,IRRV
OCC,Welfare Reform Team,Conferences,D3602,18/10/2016,1031783 - 0,945,Revenue,20007844,IRRV
OCC,Welfare Reform Team,Instructors & Coaching Fees,D3413,25/10/2016,1032514 - 0,665,Revenue,20002063,BARTON COMMUNITY ASSOCIATION
OCC,Welfare Reform Team,Instructors & Coaching Fees,D3413,01/11/2016,1032640 - 0,4061.67,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
OCC,Welfare Reform Team,Contract Printing (External),D3303,20/12/2016,1033787 - 0,600,Revenue,20018450,CLEAR AND CREATIVE COMMUNICATIONS
OCC,Welfare Reform Team,Instructors & Coaching Fees,D3413,28/12/2016,1034099 - 0,4000,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
OCC,Partnerships Team,Consultants Fees,D3411,08/11/2016,1031309 - 1,2250,Revenue,20017120,ADP ARCHITECTS
OCC,Partnerships Team,Subscriptions,D3703,11/10/2016,1031798 - 0,1000,Revenue,20018395,ASSOCIATION OF TOWN & CITY MANAGEMENT
OCC,Partnerships Team,Consultants Fees,D3411,11/10/2016,1031993 - 0,1000,Revenue,20018382,EXPERIENCE OXFORDSHIRE
OCC,Partnerships Team,General Contracted Services,D3401,18/10/2016,1032060 - 0,945.75,Revenue,20009746,OXFORD SPIRES FOUR PILLARS HOTEL
OCC,Partnerships Team,Consultants Fees,D3411,04/10/2016,1032067 - 0,1505,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Partnerships Team,Consultants Fees,D3411,04/10/2016,1032073 - 0,13000,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Partnerships Team,Consultants Fees,D3411,25/10/2016,1032087 - 0,4940,Revenue,20019329,AHR ARCHITECTS LTD
OCC,Partnerships Team,Consultants Fees,D3411,11/10/2016,1032149 - 0,1200,Revenue,20018280,PSP CONSTRUCTION CONSULTANTS LIMITED
OCC,Partnerships Team,Consultants Fees,D3411,01/11/2016,1032288 - 0,4900,Revenue,20014503,SHARED INTELLIGENCE LTD
OCC,Partnerships Team,Hardware Purchase,D3520,08/11/2016,1032300 - 1,27.95,Revenue,20002302,MISCO
OCC,Partnerships Team,Consultants Fees,D3411,01/11/2016,1032328 - 1,4322,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Partnerships Team,General Contracted Services,D3401,29/11/2016,1033313 - 1,4533.33,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
OCC,Partnerships Team,General Contracted Services,D3401,20/12/2016,1033492 - 0,32492.75,Revenue,20017906,AECOM LTD
OCC,Partnerships Team,Consultants Fees,D3411,06/12/2016,46291904 - 1,4000,Revenue,20018400,DESIGNS ON LTD (T/A B4 BUSINESS MAGAZINE)
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031220 - 0,1050,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031389 - 0,1050,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,General Contracted Services,D3401,04/10/2016,1031566 - 1,1980,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031619 - 0,1240.1,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031620 - 0,1506.75,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031621 - 1,1767.35,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031622 - 0,2040,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,General Contracted Services,D3401,04/10/2016,1031752 - 0,3852.5,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1031775 - 0,2550,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1031776 - 1,1859.55,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1031777 - 0,1348.5,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1031778 - 0,1943.4,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031845 - 0,1992.45,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031846 - 0,1193.64,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031847 - 0,939.15,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1031853 - 0,1345.92,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1031854 - 0,1893.5,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1031856 - 0,2550,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,General Contracted Services,D3401,04/10/2016,1031886 - 1,23028,Revenue,20017906,AECOM LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1031921 - 0,1967.1,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,04/10/2016,1031922 - 0,1730.1,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1031992 - 0,1366.8,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Advertising & Publicity,D3802,18/10/2016,1032024 - 1,900.56,Revenue,20007856,"NEWSQUEST MIDLANDS, WALES & SOUTH WEST"
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/10/2016,1032047 - 0,1890.8,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032048 - 1,1325.35,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Photocopying/Paper Supplies,D3306,11/10/2016,1032090 - 1,486.84,Revenue,20002121,CANON (UK) LTD
OCC,Planning & Regulatory,Photocopying/Paper Supplies,D3306,11/10/2016,1032093 - 1,992.38,Revenue,20002121,CANON (UK) LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1032105 - 0,1611.6,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Consultants Fees,D3411,25/10/2016,1032140 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Consultants Fees,D3411,25/10/2016,1032141 - 0,6000,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Consultants Fees,D3411,25/10/2016,1032142 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Consultants Fees,D3411,25/10/2016,1032143 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1032191 - 0,1102.05,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1032227 - 0,1038.95,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,11/10/2016,1032228 - 0,1530,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1032229 - 0,1884.05,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1032231 - 0,1860.1,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032257 - 1,1286.5,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032258 - 0,1880,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032260 - 0,2295,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Staff Advertising,A0702,01/11/2016,1032291 - 0,2385,Revenue,20016458,REDACTIVE PUBLISHING LIMITED
OCC,Planning & Regulatory,Hardware Purchase,D3520,08/11/2016,1032300 - 0,1105.6,Revenue,20002302,MISCO
OCC,Planning & Regulatory,Photocopying/Paper Supplies,D3306,18/10/2016,1032308 - 1,992.38,Revenue,20011588,CANON (UK) lTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1032322 - 0,1801.2,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,General Contracted Services,D3401,18/10/2016,1032327 - 0,950,Revenue,20012692,FREECHOICE GROUP
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032334 - 0,1990.8,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,25/10/2016,1032399 - 0,1050.6,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,18/10/2016,1032414 - 0,2226.5,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/11/2016,1032421 - 0,1335.48,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/11/2016,1032457 - 0,999,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Staff Advertising,A0702,25/10/2016,1032467 - 0,2650,Revenue,20014693,REDACTIVE MEDIA SALES LIMITED
OCC,Planning & Regulatory,General Contracted Services,D3401,25/10/2016,1032520 - 0,5142,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Consultants Fees,D3411,06/12/2016,1032552 - 0,4410,Revenue,20013331,OVE ARUP & PARTNERS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/11/2016,1032583 - 0,5100,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/11/2016,1032585 - 0,1337.96,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Stamp Duty & Other Legal Fees,D3415,29/11/2016,1032612 - 1,9000,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
OCC,Planning & Regulatory,General Contracted Services,D3401,01/11/2016,1032647 - 0,1952.75,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,General Contracted Services,D3401,01/11/2016,1032648 - 0,4138,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Photocopying/Paper Supplies,D3306,08/11/2016,1032675 - 1,992.38,Revenue,20002121,CANON (UK) LTD
OCC,Planning & Regulatory,Consultants Fees,D3411,22/11/2016,1032681 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Consultants Fees,D3411,22/11/2016,1032682 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Consultants Fees,D3411,22/11/2016,1032683 - 0,6400,Revenue,20018276,DESIGN COUNCIL
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,01/11/2016,1032684 - 0,1919.7,Revenue,20018832,MATCHTECH GROUP PLC
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/11/2016,1032735 - 0,1395,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Consultants Fees,D3411,22/11/2016,1032737 - 0,2295,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/11/2016,1032770 - 0,1941.3,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/11/2016,1032771 - 0,1803.45,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/11/2016,1032772 - 0,1450.35,Revenue,20018868,BRG INTERIM SOLUTIONS LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/11/2016,1032849 - 0,1952.5,Revenue,20009530,OSBORNE RICHARDSON LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/11/2016,1032852 - 1,1739,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,08/11/2016,1032853 - 0,1739,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,15/11/2016,1032854 - 0,3478,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Staff Advertising,A0702,29/11/2016,1032858 - 0,750,Revenue,20005063,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH
OCC,Planning & Regulatory,Consultants Fees,D3411,29/11/2016,1032885 - 0,2295,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/11/2016,1032886 - 0,1368.96,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
OCC,Planning & Regulatory,Temporary Bureau Staffing,A0108,29/11/2016,1032888 - 0,1739,Revenue,20018827,THE OYSTER PARTNERSHIP LTD
