Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,46287230_18,4151.84,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/09/2015,46287230_19,775.68,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_2,1577.60,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,22/09/2015,46287230_20,622.58,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_21,1625.93,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Assistant Chief Executive,Main Contractor,Y021,22/09/2015,46287230_22,3809.37,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,46287230_23,7974.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,46287230_24,3168.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,22/09/2015,46287230_25,5966.42,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_26,1246.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Assistant Chief Executive,Temporary Bureau Staffing,A0108,22/09/2015,46287230_27,6828.78,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_28,1560.67,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_29,5280.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_3,3462.36,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Assistant Chief Executive,Temporary Bureau Staffing,A0108,22/09/2015,46287230_30,1811.94,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,22/09/2015,46287230_31,4680.00,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,22/09/2015,46287230_32,6196.28,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_33,4216.17,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_34,3749.15,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_35,1501.58,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/09/2015,46287230_36,1957.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_37,1149.24,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_38,12450.11,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_39,1626.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/09/2015,46287230_4,5410.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_40,3891.05,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_41,20051.91,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_42,3782.56,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_43,3348.21,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_44,6164.89,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_45,9831.86,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_46,3382.34,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/09/2015,46287230_47,3626.55,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/09/2015,46287230_5,2875.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/09/2015,46287230_6,2161.06,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,22/09/2015,46287230_7,2358.34,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,22/09/2015,46287230_8,3387.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/09/2015,46287230_9,1765.79,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,04/08/2015,46286689_1,1082.46,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,04/08/2015,46286689_2,122.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,04/08/2015,46286689_3,507.10,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,04/08/2015,46286689_4,175.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,04/08/2015,46286689_5,832.82,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,04/08/2015,46286689_6,709.96,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,04/08/2015,46286689_7,855.47,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_1,2483.81,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,22/09/2015,46287202_2,13431.47,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_3,52.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,22/09/2015,46287202_4,122.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_5,4021.74,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_6,655.19,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_7,633.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287202_8,70.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287203_1,442.06,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,22/09/2015,46287203_2,395.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287203_3,344.54,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,22/09/2015,46287203_4,2642.99,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287203_5,2559.51,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287203_6,1097.94,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287203_7,126.40,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,07/07/2015,60040623_1,926.16,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,07/07/2015,60040624_0,885.51,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,07/07/2015,60040628_0,2449.29,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042665_1,611.36,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042672_0,629.53,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043873_0,757.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043876_1,562.31,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,21/07/2015,1018359_1,6066.00,Capital,20000215,CHILTERN INVADEX LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042007_1,1250.00,Revenue,20000215,CHILTERN INVADEX LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,21/07/2015,46286588_1,2582.40,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,General Fund,VAT Pro Forma Invoices,Z110205,21/07/2015,46286588_2,516.48,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,08/09/2015,46287059_1,650.00,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,04/08/2015,60041857_0,3197.55,Revenue,20000219,DARNELLS LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,14/07/2015,1017981_1,3684.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,18/08/2015,1018917_1,4186.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,08/09/2015,1020025_1,1358.71,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,02/09/2015,1020121_1,12725.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,25/08/2015,1020122_1,2610.84,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,15/09/2015,1020284_1,3725.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,02/09/2015,1020285_1,3571.57,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,08/09/2015,1020453_1,500.00,Revenue,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,08/09/2015,1020455_1,500.00,Revenue,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020850_1,2540.00,Capital,20000233,JONES & REEVES
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020851_1,2540.00,Capital,20000233,JONES & REEVES
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020852_1,2540.00,Capital,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041649_0,2600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041666_1,600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041667_0,680.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041668_1,2700.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041669_0,540.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041672_1,550.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041673_0,640.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041674_1,2600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041675_0,1350.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041676_1,2600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/08/2015,60041677_0,600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,04/08/2015,60041865_0,741.33,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042713_1,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042714_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042715_1,600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042721_1,550.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042723_1,580.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042724_0,980.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042725_1,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042726_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042727_1,3500.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042728_0,3400.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042729_1,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042730_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042731_1,3900.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042732_0,1808.85,Revenue,20000233,JONES & REEVES
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042733_1,786.12,Revenue,20000233,JONES & REEVES
Oxford City Council,HRA,Main Contractor,Y021,28/07/2015,1019055_1,492321.05,Capital,20000236,J B LEADBITTER & CO LTD
Oxford City Council,HRA,Main Contractor,Y021,11/08/2015,1019365_1,921478.84,Capital,20000236,J B LEADBITTER & CO LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287180_1,993.55,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,07/07/2015,60040621_1,7811.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,18/08/2015,60042342_0,4995.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,18/08/2015,60042605_1,543.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,25/08/2015,60042763_1,1335.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590 ,02/09/2015,60043561_0,1025.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043925_0,3534.00,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,11/08/2015,1019262_1,2812.03,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,22/09/2015,46287201_1,567.50,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,22/09/2015,46287201_2,1677.17,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287201_3,1245.94,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Health & Safety,B1309,22/09/2015,46287201_4,109.00,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287201_5,385.19,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,22/09/2015,46287201_6,141.20,Revenue,20000249,SSE CONTRACTING LTD
