body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,type,supplier_id,supplier_name
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_32,4185.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_33,10529.27,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_34,1112.31,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_35,68.91,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_4,1916.9,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,28/06/2016,46290212_5,1499.7,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,28/06/2016,46290212_6,1431.52,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,28/06/2016,46290212_7,6840,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,28/06/2016,46290212_8,17856.87,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,28/06/2016,46290212_9,1040.18,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055155_1,1639,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,HRA,Asbestos Work,B1106,28/06/2016,60057162_1,900,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,HRA,Asbestos Work,B1106,28/06/2016,60057163_0,900,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289342_1,140,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289342_2,957.57,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,46289342_3,3907.86,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289342_4,87.5,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,46289342_5,140,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289342_6,412.49,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_1,117.12,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/04/2016,46289474_10,534.28,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_2,332.5,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/04/2016,46289474_3,175,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_4,499.76,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_5,2465.22,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/04/2016,46289474_6,122.5,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_7,385,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/04/2016,46289474_8,175,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/04/2016,46289474_9,801.68,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,17/05/2016,46289846_1,6558,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,17/05/2016,46289846_2,175,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,17/05/2016,46289846_3,175,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,17/05/2016,46289846_4,1366.46,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,17/05/2016,46289846_5,53.26,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,17/05/2016,46289846_6,3299.11,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053755_0,2234.12,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053766_1,592.33,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/05/2016,60055057_1,4348.59,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/05/2016,60055058_0,606.66,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/05/2016,60055059_1,945,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/05/2016,60055060_0,4008.67,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/05/2016,60055067_1,1792.88,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055158_0,878,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055160_0,531.99,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055180_0,1673.42,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,01/06/2016,60056179_0,899.76,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,07/06/2016,60056399_0,21618.37,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,07/06/2016,60056402_0,4497,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,28/06/2016,60057389_1,1341.99,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,28/06/2016,60057390_0,556.25,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,21/06/2016,1028731_0,3963.7,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,05/04/2016,48021483_1,11877.83,Capital,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,24/05/2016,48021531_1,18610.47,Capital,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,05/04/2016,1026146_0,1700.46,Capital,20000227,GEORGE HENRY & CO RELAY LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053821_0,670,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053822_1,700,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054411_0,14898.2,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054412_1,11727.6,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/05/2016,60055304_1,17008.1,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,01/06/2016,60056198_0,5800,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,01/06/2016,60056199_1,5800,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,01/06/2016,60056200_0,5800,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,01/06/2016,60056201_1,5800,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/04/2016,60054067_0,1468,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,21/06/2016,60056999_1,1943,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,28/06/2016,60057141_1,4100,Revenue,20000244,OXFORD REFRIGERATION LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289419_1,5046.81,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289419_2,75,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,46289419_3,1271.62,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,46289419_4,362.7,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Health & Safety,B1309,05/04/2016,46289419_5,75,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Health & Safety,B1309,05/04/2016,46289419_6,2235.9,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Health & Safety,B1309,05/04/2016,46289419_7,1184,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,05/04/2016,46289419_8,4098.34,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,19/04/2016,46289504_1,2235.24,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,19/04/2016,46289504_2,2258.51,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,19/04/2016,46289504_3,866.21,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,19/04/2016,46289504_4,477.75,Revenue,20000249,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053708_0,750,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053716_1,750,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053719_0,750,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053720_1,550,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/04/2016,60054772_1,750,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/04/2016,60054774_1,550,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/04/2016,60054778_1,750,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/04/2016,60054779_0,650,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/06/2016,60057043_1,1004.91,Revenue,20000258,L A WOOD (OXON) LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,26/04/2016,1027724_0,1018.55,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,24/05/2016,1028486_0,917.8,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,28/06/2016,1029019_0,1214.45,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,07/06/2016,46290056_1,683.74,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,07/06/2016,46290057_1,2318.83,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,05/04/2016,60053654_0,778,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053655_1,500,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053664_0,1211.1,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053665_1,4294.68,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053666_0,6567.6,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053667_1,1837.77,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,12/04/2016,60054010_0,2524.26,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,12/04/2016,60054011_0,673.43,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054239_1,500,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,19/04/2016,60054241_1,574,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,19/04/2016,60054242_0,680,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,HRA,Asbestos Work,B1106,19/04/2016,60054245_1,1168,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/04/2016,60054246_0,610,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,26/04/2016,60054579_1,788,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,04/05/2016,60055023_0,1009.03,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,04/05/2016,60055035_1,901.16,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,CAT A Waste,D3619,17/05/2016,60055545_0,2530.55,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,CAT A Waste,D3619,17/05/2016,60055546_1,1360.67,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,60055547_0,642.51,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,60055549_0,615.79,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,60055887_0,631.29,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,07/06/2016,60056295_1,519.4,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,07/06/2016,60056296_0,802,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,07/06/2016,60056297_1,968,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,07/06/2016,60056298_0,664,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,07/06/2016,60056299_1,500,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Waste Disposal & Skip Hire,D3420,14/06/2016,60056644_1,2521.7,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,60056645_0,521.79,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,14/06/2016,60056646_1,4424.18,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,HRA,Asbestos Work,B1106,21/06/2016,60056925_1,1140,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,21/06/2016,60056926_0,1022,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,21/06/2016,60056927_1,706,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,21/06/2016,60056928_0,766,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,21/06/2016,60056929_1,818,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
Oxford City Council,Direct Services,Materials,D3021,28/06/2016,60057366_0,634.2,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
