Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60085031 - 1,652.96,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60085032 - 0,1576.90,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Tools,D3023,16/01/2018,60085042 - 0,559.00,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Tools,D3023,16/01/2018,60085043 - 1,1948.50,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,60085044 - 0,699.00,Revenue,20017339,ARBTECH CONSULTING LTD
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,60085045 - 1,799.00,Revenue,20017339,ARBTECH CONSULTING LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60085049 - 1,1383.45,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60085051 - 1,423.72,Revenue,20006027,ACE MINIMIX
OCC,Direct Services,Materials,D3021,16/01/2018,60085053 - 2,633.08,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085077 - 1,644.46,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085084 - 0,1245.84,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085090 - 0,945.00,Revenue,20002282,M&J ENGINEERS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085091 - 1,1148.41,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085093 - 1,3200.00,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085095 - 1,782.04,Revenue,20015037,R & M ELECTRICAL GROUP LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085102 - 0,425.90,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085105 - 1,467.47,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085108 - 0,543.98,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085109 - 1,532.80,Revenue,20008752,BARLOW & SONS (HERMITAGE) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085110 - 0,1090.00,Revenue,20008752,BARLOW & SONS (HERMITAGE) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085113 - 1,958.80,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085115 - 1,585.70,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085121 - 1,772.00,Revenue,20007946,ED GLASS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085137 - 1,3699.79,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085140 - 0,854.82,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085147 - 1,1024.70,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085148 - 0,487.37,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085151 - 1,648.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085157 - 1,2568.66,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085158 - 0,1465.70,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085161 - 1,638.90,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085164 - 0,551.73,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085167 - 1,459.10,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085169 - 1,724.85,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085170 - 0,645.03,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,23/01/2018,60085173 - 1,773.10,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085179 - 1,1180.80,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085182 - 0,773.98,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085185 - 1,964.18,Revenue,20000278,B & M ENGINEERS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085192 - 0,3679.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085193 - 1,4014.37,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085200 - 0,456.80,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085208 - 0,1308.96,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085210 - 0,704.71,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085224 - 0,568.50,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085226 - 1,520.00,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085227 - 0,780.00,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,23/01/2018,60085234 - 1,702.00,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Tools,D3023,23/01/2018,60085236 - 1,2219.00,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Tools,D3023,23/01/2018,60085245 - 1,629.00,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Tools,D3023,23/01/2018,60085247 - 1,584.00,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085253 - 1,947.15,Revenue,20002183,EYRE & ELLISTON LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,23/01/2018,60085256 - 0,460.00,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085258 - 0,1014.92,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085263 - 1,891.72,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085265 - 1,736.29,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085266 - 0,596.61,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085267 - 1,658.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085268 - 0,551.39,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085269 - 1,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085271 - 1,620.91,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085273 - 1,704.71,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085277 - 1,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085279 - 1,503.86,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085280 - 0,1050.31,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085281 - 1,1119.64,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085282 - 0,453.55,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085283 - 1,1007.59,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085284 - 0,1085.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085287 - 1,605.66,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085291 - 1,979.10,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085293 - 1,1278.00,Revenue,20015058,CLEAR CHANNEL UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085294 - 0,1368.00,Revenue,20015058,CLEAR CHANNEL UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085295 - 1,1440.00,Revenue,20015058,CLEAR CHANNEL UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085296 - 0,1278.00,Revenue,20015058,CLEAR CHANNEL UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085297 - 1,3382.84,Revenue,20002690,COMPASS MINERALS UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085298 - 0,3416.25,Revenue,20002690,COMPASS MINERALS UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085299 - 1,4556.85,Revenue,20002690,COMPASS MINERALS UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085300 - 0,2269.28,Revenue,20002690,COMPASS MINERALS UK LTD
OCC,Direct Services,Street Furniture,B1014,23/01/2018,60085304 - 0,431.70,Revenue,20009260,GLASDON UK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085305 - 1,977.41,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,23/01/2018,60085312 - 0,635.58,Revenue,20006027,ACE MINIMIX
OCC,Direct Services,Materials,D3021,23/01/2018,60085313 - 1,529.65,Revenue,20006027,ACE MINIMIX
OCC,Direct Services,Materials,D3021,23/01/2018,60085315 - 1,1449.33,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085316 - 0,824.29,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085318 - 0,800.19,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085319 - 1,1544.13,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085321 - 1,898.20,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085323 - 1,1536.10,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Sign Shop Materials,D3018,23/01/2018,60085326 - 0,846.84,Revenue,20011554,MEON LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085328 - 0,561.60,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,23/01/2018,60085331 - 1,938.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,23/01/2018,60085332 - 0,576.68,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085333 - 1,49523.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,23/01/2018,60085334 - 0,4832.21,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085335 - 1,2451.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085337 - 1,16861.40,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085338 - 0,24878.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,23/01/2018,60085339 - 1,4946.50,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085340 - 0,34976.90,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Consultants Fees,D3411,23/01/2018,60085341 - 1,5675.00,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,23/01/2018,60085345 - 1,816.06,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,CAT A Waste,D3619,23/01/2018,60085346 - 0,798.51,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Advertising & Publicity,D3802,23/01/2018,60085348 - 0,1125.00,Revenue,20018976,SILK GROUP LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085349 - 1,2300.00,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,CAT A Waste,D3619,23/01/2018,60085359 - 1,2023.06,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,60085360 - 0,1143.79,Revenue,20002690,COMPASS MINERALS UK LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085361 - 1,633.60,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085363 - 1,422.40,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085367 - 1,422.40,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085369 - 1,422.40,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085371 - 1,528.00,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085373 - 1,422.40,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085375 - 1,492.80,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085377 - 1,480.00,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085379 - 1,680.00,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085385 - 1,590.00,Revenue,20016403,CLEANSAFE SERVICES (UK) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085387 - 1,9582.00,Revenue,20019667,DUCTCLEAN (UK) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085390 - 0,285.00,Revenue,20018627,DRAIN GAIN LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085390 - 1,535.00,Revenue,20018627,DRAIN GAIN LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085404 - 0,1058.26,Revenue,20018590,FURLONG AND HIGGS LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,23/01/2018,60085421 - 1,565.00,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085428 - 0,696.55,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085429 - 1,642.76,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085430 - 0,1855.00,Revenue,20019481,JESSOP & COOK ARCHITECTS LTD
OCC,Direct Services,Services - General Fees,K9401,23/01/2018,60085441 - 1,876.00,Revenue,20013173,MACCABEE PETS HOTEL
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085442 - 0,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Services - General Fees,K9401,23/01/2018,60085443 - 1,582.00,Revenue,20013173,MACCABEE PETS HOTEL
OCC,Direct Services,Direct Services Supplies & Services,D3311,23/01/2018,60085447 - 1,606.71,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,60085455 - 1,1353.40,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085460 - 0,727.39,Revenue,20002513,MARCUS COPELIN
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085464 - 0,3300.00,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,23/01/2018,60085468 - 0,488.84,Revenue,20008285,"VPS, THE VACANT PROPERTY SPECIALIST"
OCC,Direct Services,Materials,D3021,30/01/2018,60085490 - 1,1260.00,Revenue,20017554,BOURNE AMENITY LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085494 - 1,451.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085496 - 1,911.01,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085497 - 0,478.05,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085499 - 1,4630.03,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085512 - 1,666.44,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085516 - 1,418.50,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085518 - 1,1777.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085520 - 1,1577.65,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085525 - 0,685.80,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085532 - 1,1397.06,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085533 - 0,467.56,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085534 - 1,467.56,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085535 - 0,3467.70,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085544 - 0,1576.90,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085545 - 0,434.05,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085546 - 1,1367.10,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085547 - 0,707.58,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085548 - 1,2664.31,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085549 - 0,682.14,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085554 - 1,686.19,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085555 - 0,618.94,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085556 - 1,601.02,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085557 - 0,688.70,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085561 - 0,561.86,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085565 - 0,733.99,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,30/01/2018,60085567 - 0,460.00,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085581 - 0,642.50,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085589 - 0,705.22,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085590 - 1,705.22,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085591 - 0,705.22,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085594 - 1,662.14,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085595 - 0,1100.52,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085610 - 1,1888.97,Revenue,20016258,GRUNDON SAND AND GRAVEL LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085616 - 1,491.50,Revenue,20016471,TUDOR ENVIRONMENTAL
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085618 - 1,668.61,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085623 - 0,2002.80,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085634 - 1,1105.25,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Category 'B' Stores,D3022,30/01/2018,60085659 - 1,720.75,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,30/01/2018,60085660 - 0,715.77,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085664 - 0,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085666 - 0,614.24,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,30/01/2018,60085667 - 1,635.33,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085669 - 1,1403.08,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085670 - 0,1145.87,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085671 - 1,2849.43,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085678 - 0,3795.82,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085683 - 1,1007.60,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,30/01/2018,60085687 - 1,1092.00,Revenue,20013011,RIONED UK LTD
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085689 - 1,516.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085690 - 0,502.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085693 - 1,500.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085702 - 0,6429.55,Revenue,20012902,W & S RECYCLING SERVICES
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085703 - 1,6435.74,Revenue,20012902,W & S RECYCLING SERVICES
OCC,Direct Services,Tipping Charges,D3421,30/01/2018,60085704 - 0,2100.00,Revenue,20012902,W & S RECYCLING SERVICES
OCC,Direct Services,Materials,D3021,30/01/2018,60085708 - 0,1808.68,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085709 - 1,6942.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085710 - 0,7147.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085711 - 1,5942.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085712 - 0,6582.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085713 - 1,959.56,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085724 - 0,3250.43,Revenue,20019334,GLEVUM HEATING & PLUMBING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085725 - 1,3230.43,Revenue,20019334,GLEVUM HEATING & PLUMBING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085726 - 0,3543.12,Revenue,20019334,GLEVUM HEATING & PLUMBING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085727 - 1,1768.00,Revenue,20019481,JESSOP & COOK ARCHITECTS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085729 - 1,444.50,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085734 - 0,494.00,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085737 - 1,484.00,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085741 - 1,612.50,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085746 - 0,900.00,Revenue,20019316,TRUTH LTD T/A KJC FELT ROOFING
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085747 - 1,1080.00,Revenue,20019316,TRUTH LTD T/A KJC FELT ROOFING
OCC,Direct Services,Direct Services Sub Contractors,B1111,30/01/2018,60085748 - 0,1100.00,Revenue,20019316,TRUTH LTD T/A KJC FELT ROOFING
