Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_20,10165.77,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_21,3536.6,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_22,3577,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_23,5732.44,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_24,15139.74,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_25,2318.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_26,2606.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46281663_27,25.2,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46281663_28,192.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46281663_29,1575.1,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Human Resources & Facilities,Temporary Bureau Staffing,A0108,00:00:00,46281663_3,1838.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,00:00:00,46281663_30,2064.88,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_31,3105.49,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_32,291.36,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_33,5980,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,00:00:00,46281663_34,1835.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,00:00:00,46281663_35,2328.78,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Law and Governance,Temporary Bureau Staffing,A0108,00:00:00,46281663_36,797.34,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,00:00:00,46281663_37,3891.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,00:00:00,46281663_38,7271.39,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_39,798.66,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,00:00:00,46281663_4,4099.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_40,1801.11,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_41,1792.28,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_42,1452.47,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_43,918.9,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_44,2353.29,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_45,20880.12,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_46,249.66,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_47,1720.81,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_48,6576.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46281663_49,1979.31,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,00:00:00,46281663_5,4437.06,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46281663_6,1042.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46281663_7,5223.13,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,00:00:00,46281663_8,3055.85,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,00:00:00,46281663_9,6869.51,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Commission/Discount,K9472,00:00:00,46282151_1,-1244.1,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,00:00:00,46282151_10,1897.43,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,00:00:00,46282151_11,4863.44,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,00:00:00,46282151_12,3251.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_13,1793.63,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_14,16281.52,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_15,11724.14,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_16,4414.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,00:00:00,46282151_17,2219.14,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_18,2130.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_19,11815.9,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Holding Accounts & Other Funds,Difference A/c,Z910198,00:00:00,46282151_2,-0.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_20,6879.4,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_21,27825.22,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_22,1406.79,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_23,3083.67,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46282151_24,7078.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46282151_25,10290,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46282151_26,2011.13,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,00:00:00,46282151_27,2698.16,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_28,2804.24,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_29,8285.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Human Resources & Facilities,Temporary Bureau Staffing,A0108,00:00:00,46282151_3,4035.61,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_30,2299.66,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_31,8740,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,00:00:00,46282151_32,9511.41,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Law and Governance,Temporary Bureau Staffing,A0108,00:00:00,46282151_33,1395.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Temporary Bureau Staffing,A0108,00:00:00,46282151_34,1485.38,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,00:00:00,46282151_35,7928.37,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,00:00:00,46282151_36,4169.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,00:00:00,46282151_37,10360.7,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_38,2377.26,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_39,1718.94,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,00:00:00,46282151_4,15574.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_40,2140.59,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_41,2695.98,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_42,1452.4,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_43,6900.43,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_44,20194.78,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_45,1667.89,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_46,3983.09,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_47,9332.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,00:00:00,46282151_48,2166.24,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,00:00:00,46282151_5,3254.38,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,00:00:00,46282151_6,4291.18,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,00:00:00,46282151_7,5499.7,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,00:00:00,46282151_8,5242.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,00:00:00,46282151_9,12044.32,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,60020368_2,567.09,Revenue,20000203,KONE PLC
Oxford City Council,HRA,Asbestos Work,B1106   ,00:00:00,60019225_1,1650,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,00:00:00,46281149_1,1602.18,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,00:00:00,46281149_2,1665.68,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281149_3,1615.35,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281149_4,541.56,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281149_5,141.69,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,00:00:00,46281150_1,4291.46,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281150_2,125,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,00:00:00,46281150_3,1290.98,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281150_4,1999.29,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46281150_5,167.44,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,00:00:00,46282189_1,1722.1,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46282189_2,140,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,00:00:00,46282189_3,146,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46282189_4,1124.11,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,00:00:00,46282189_5,1723.87,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,00:00:00,46282190_1,8298.17,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,00:00:00,46282190_2,571.07,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,00:00:00,46282190_3,849.64,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,00:00:00,46282190_4,1141.56,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018289_0,4800,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018573_2,2002.53,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018830_0,927.94,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Gas Responsive Repairs,B1207   ,00:00:00,60019340_2,1658.78,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Gas Responsive Repairs,B1207   ,00:00:00,60019654_2,560.27,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Gas Responsive Repairs,B1207   ,00:00:00,60020182_1,553.93,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020543_1,2010,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services - General Fees,K9401   ,00:00:00,60020556_1,1689.57,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Direct Services,Y237    ,00:00:00,60020557_1,5646,Capital,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Direct Services,Y237    ,00:00:00,60020566_1,11593,Capital,20000210,BARKER & EVANS LTD
