Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name 
Oxford City Council,Holding Accounts & Other Funds,Difference A/c,Z910198,12/08/2014,46282791_2,0.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_20,10352.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_21,139.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_22,6766.61,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_23,11401.48,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_24,2949.6,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_25,2591.48,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,12/08/2014,46282791_26,6063.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,12/08/2014,46282791_27,1986.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_28,348.16,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_29,2384.14,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,12/08/2014,46282791_3,1176.48,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_30,1826.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_31,2050,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_32,2768.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_33,6440,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,12/08/2014,46282791_34,6256.86,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Law and Governance,Temporary Bureau Staffing,A0108,12/08/2014,46282791_35,926.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,12/08/2014,46282791_36,5476.18,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,12/08/2014,46282791_37,2076.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,12/08/2014,46282791_38,3524.57,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_39,1966.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Human Resources & Facilities,Temporary Bureau Staffing,A0108,12/08/2014,46282791_4,6014.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_40,2287.23,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_41,1562.33,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_42,3577.78,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_43,4664.53,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_44,1226.73,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_45,214.97,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_46,4496.93,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_47,21291.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_48,2310.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_49,2864.3,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,12/08/2014,46282791_5,4138.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_50,5043.86,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_51,8200.69,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/08/2014,46282791_52,5244.92,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,12/08/2014,46282791_53,19.9,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,12/08/2014,46282791_6,5410.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,12/08/2014,46282791_7,12383.06,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,12/08/2014,46282791_8,1165.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,12/08/2014,46282791_9,4562.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_0,6130.69,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_1,1602.89,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Temporary Bureau Staffing,A0108,16/09/2014,46283006_10,1827.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Human Resources & Facilities,Temporary Bureau Staffing,A0108,16/09/2014,46283006_11,6725.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,16/09/2014,46283006_12,868,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,16/09/2014,46283006_13,6251.76,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/09/2014,46283006_14,8424.51,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,16/09/2014,46283006_15,7770.15,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,16/09/2014,46283006_16,4166.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,16/09/2014,46283006_17,28627.16,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,16/09/2014,46283006_18,1508.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,16/09/2014,46283006_19,5703.35,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_2,11503.43,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,16/09/2014,46283006_20,11433.03,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_21,2353.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_22,25736.69,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_23,16352.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,16/09/2014,46283006_24,8316,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,16/09/2014,46283006_25,398.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_26,1312.09,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_27,751.83,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_28,9985.6,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_29,279.93,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_3,4759.98,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_30,5606.61,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_31,11692.74,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_32,4308.07,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_33,3038.63,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/09/2014,46283006_34,22509.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/09/2014,46283006_35,2575.34,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/09/2014,46283006_36,7194.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,16/09/2014,46283006_37,2103.59,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_38,2932.16,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Main Contractor,Y021,16/09/2014,46283006_39,2881.67,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,16/09/2014,46283006_4,2115.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_40,2635.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_41,3616.5,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_42,1581.14,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,16/09/2014,46283006_43,5520,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,16/09/2014,46283006_44,7640.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Law and Governance,Temporary Bureau Staffing,A0108,16/09/2014,46283006_45,1872.11,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Temporary Bureau Staffing,A0108,16/09/2014,46283006_46,5988.32,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Temporary Bureau Staffing,A0108,16/09/2014,46283006_47,4452.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,16/09/2014,46283006_48,4805.56,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,16/09/2014,46283006_49,1882.52,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_5,28.7,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,16/09/2014,46283006_50,4128.79,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_51,2366.54,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_52,2690.42,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_53,2434.8,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_54,4005.29,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_55,11061.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_56,1878.78,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_57,6023.22,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_58,53.74,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_59,7866.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_60,2590.86,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/09/2014,46283006_61,28526.03,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Commission/Discount,K9472,16/09/2014,46283006_7,-1955.36,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Holding Accounts & Other Funds,Difference A/c,Z910198,16/09/2014,46283006_8,-0.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,16/09/2014,46283006_9,2418.66,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,19/08/2014,60024552_1,1059.62,Revenue,20000203,KONE PLC
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,12/08/2014,46282752_1,2577.76,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/08/2014,46282752_2,1647,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,12/08/2014,46282752_3,943.1,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,12/08/2014,46282752_4,1052,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,12/08/2014,46282752_5,952.5,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/08/2014,46282752_6,442.14,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,12/08/2014,46282752_7,340,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,29/07/2014,60023585_1,758.55,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,27/08/2014,60024970_0,12752.63,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,23/09/2014,60026047_1,733.38,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,23/09/2014,60026049_1,645.16,Revenue,20000210,BARKER & EVANS LTD
