body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_19,2504.18,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_2,1847.31,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Assistant Chief Executive,Temporary Bureau Staffing,A0108,22/03/2016,46289148_20,1594.09,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_21,1820.40,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Main Contractor,Y021,22/03/2016,46289148_22,4680.00,Capital,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_23,1775.93,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_24,2288.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_25,10602.73,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_26,1887.54,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_27,1767.68,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_28,13991.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_29,525.77,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_3,1192.80,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_30,3894.24,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_31,3402.22,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_32,2646.03,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/03/2016,46289148_33,42.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_4,1989.40,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,22/03/2016,46289148_5,1481.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/03/2016,46289148_6,5410.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/03/2016,46289148_7,6428.91,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/03/2016,46289148_8,8367.73,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,22/03/2016,46289148_9,10413.20,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,15/03/2016,46289068_1,1288.08,Revenue,20000203,KONE PLC
Oxford City Council,HRA,Main Contractor,Y021,19/01/2016,1025012_1,1075.00,Capital,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,12/01/2016,60048962_0,510.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,23/02/2016,60051439_0,545.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,23/02/2016,60051440_1,780.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,09/02/2016,46288701_1,9333.26,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,09/02/2016,46288701_2,70.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,09/02/2016,46288701_3,1247.24,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,09/02/2016,46288701_4,1057.75,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,09/02/2016,46288701_5,7767.21,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,09/02/2016,46288701_6,556.99,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,09/02/2016,46288701_7,262.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,09/02/2016,46288701_8,642.45,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,09/02/2016,46288701_9,359.10,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,15/03/2016,46289089_1,3093.98,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,15/03/2016,46289089_2,70.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,15/03/2016,46289089_3,984.95,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,15/03/2016,46289089_4,441.38,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,15/03/2016,46289089_5,2375.29,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050862_0,1771.21,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,01/03/2016,60051848_1,910.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052139_1,595.28,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053008_1,541.39,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053010_1,1455.64,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053011_0,1918.26,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/03/2016,60053253_1,688.00,Revenue,20000215,CHILTERN INVADEX LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,08/03/2016,1026320_0,2956.80,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052583_0,23478.20,Revenue,20000219,DARNELLS LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,16/02/2016,1025814_0,1750.00,Revenue,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,22/03/2016,1026996_0,2949.50,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,HRA,Fire Damage & Other Equipment Repairs,B1305,12/01/2016,1024749_1,13310.47,Revenue,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,19/01/2016,48021443_1,19224.70,Capital,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,General Fund,VAT Pro Forma Invoices,Z110205,19/01/2016,48021443_2,3844.94,Revenue,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,09/02/2016,48021447_1,3401.42,Capital,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,15/03/2016,48021477_1,15531.58,Capital,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,General Fund,VAT Pro Forma Invoices,Z110205,15/03/2016,48021477_2,3106.32,Revenue,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048979_1,1290.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048982_0,770.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048983_1,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048984_0,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048985_1,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048986_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048987_1,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048988_0,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048989_1,680.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048990_0,760.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048991_1,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048992_0,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048993_1,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,12/01/2016,60048994_0,530.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/01/2016,60049361_0,1224.78,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/01/2016,60049363_0,530.43,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/01/2016,60049364_2,704.85,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,19/01/2016,60049366_2,865.80,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,19/01/2016,60049383_0,2980.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049728_2,640.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049729_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049730_2,970.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049731_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049732_2,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049733_0,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049734_2,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049735_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049736_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049737_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049738_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049739_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049740_2,960.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049741_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049742_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049743_0,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049744_2,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049745_0,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049746_2,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049747_0,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049748_2,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049749_0,630.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049750_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049751_0,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049752_2,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049753_0,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049754_2,570.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049755_0,660.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049756_2,660.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049757_0,660.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049758_2,660.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049759_0,660.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049760_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049761_0,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049762_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049763_0,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049764_2,670.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049765_0,740.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049766_2,590.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049767_0,590.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049768_2,590.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049769_0,590.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,26/01/2016,60049770_2,590.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/01/2016,60049911_0,530.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052167_1,5780.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052173_1,2050.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052669_0,5800.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052673_0,670.00,Revenue,20000233,JONES & REEVES
