body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/02/2014,46280378_41,2621.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/02/2014,46280378_42,3875.50,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/02/2014,46280378_43,6782.42,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/02/2014,46280378_44,11004.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_45,2014.28,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_46,2442.07,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_47,161.23,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_48,2145.06,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_49,1145.54,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,18/02/2014,46280378_5,4161.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_50,23778.80,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_51,3004.77,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_52,11393.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_53,216.30,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_54,2029.46,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_55,1909.25,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/02/2014,46280378_56,3909.79,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,18/02/2014,46280378_57,62.10,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,18/02/2014,46280378_6,9362.23,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/02/2014,46280378_7,8610.30,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,18/02/2014,46280378_8,166.50,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,18/02/2014,46280378_9,5301.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Commission/Discount,K9472,18/03/2014,46280789_1,-1263.97,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,18/03/2014,46280789_10,28480.82,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,18/03/2014,46280789_11,3603.95,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,18/03/2014,46280789_12,4326.86,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_13,1955.76,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_14,19256.30,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_15,14651.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Customer Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_16,3529.05,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,18/03/2014,46280789_17,1663.20,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Transformation,Temporary Bureau Staffing,A0108,18/03/2014,46280789_18,1805.76,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_19,13223.48,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Holding Accounts & Other Funds,Difference A/c,Z910198,18/03/2014,46280789_2,-0.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_20,11366.69,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_21,30680.82,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_22,8951.81,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_23,3373.43,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/03/2014,46280789_24,16384.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/03/2014,46280789_25,2146.27,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_26,7421.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_27,8245.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,18/03/2014,46280789_28,5068.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Law and Governance,Temporary Bureau Staffing,A0108,18/03/2014,46280789_29,1342.20,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Human Resources & Facilities,Temporary Bureau Staffing,A0108,18/03/2014,46280789_3,8281.81,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,"Policy, Culture and Communication",Temporary Bureau Staffing,A0108,18/03/2014,46280789_30,1483.61,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/03/2014,46280789_31,469.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/03/2014,46280789_32,8352.96,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,18/03/2014,46280789_33,8504.75,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_34,1799.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_35,2018.41,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_36,758.41,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_37,1896.05,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_38,1791.59,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_39,14570.64,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,18/03/2014,46280789_4,4371.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_40,3113.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_41,7624.56,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_42,1373.45,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_43,1486.31,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_44,1648.62,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,18/03/2014,46280789_45,3008.70,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,18/03/2014,46280789_46,755.87,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Regeneration and Major Projects Team,Temporary Bureau Staffing,A0108,18/03/2014,46280789_5,7152.04,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/03/2014,46280789_6,7770.00,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,City Development,Temporary Bureau Staffing,A0108,18/03/2014,46280789_7,5656.50,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,18/03/2014,46280789_8,4038.07,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Business Improvement & Technology,Temporary Bureau Staffing,A0108,18/03/2014,46280789_9,1931.99,Revenue,20000200,CHAMPION EMPLOYMENT LTD
Oxford City Council,Direct Services,Contract Plant Hire,C2402,11/02/2014,1003503_1,1826.28,Revenue,20000203,KONE PLC
Oxford City Council,Direct Services,General Contracted Services,D3401,18/03/2014,1004186_1,3869.28,Revenue,20000203,KONE PLC
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,14/01/2014,46279700_1,1250.64,Revenue,20000203,KONE PLC
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,14/01/2014,60014683_0,4522.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/02/2014,60015792_1,1385.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/03/2014,60016920_0,1948.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/03/2014,60016921_2,4748.00,Revenue,20000209,AMITY INSULATION SERVICES LTD
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,21/01/2014,46279951_1,108.05,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,21/01/2014,46279951_2,2860.66,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,21/01/2014,46279951_3,2609.16,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,21/01/2014,46279951_4,507.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,21/01/2014,46279951_5,527.50,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,21/01/2014,46279952_1,315.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,21/01/2014,46279952_2,6623.57,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,21/01/2014,46279952_3,969.69,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,21/01/2014,46279952_4,2362.73,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,21/01/2014,48020572_1,14362.00,Capital,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/01/2014,48020586_1,4860.00,Capital,20000210,BARKER & EVANS LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/01/2014,48020587_1,3972.92,Capital,20000210,BARKER & EVANS LTD
Oxford City Council,HRA,Main Contractor,Y021,25/03/2014,48020772_1,2004.00,Capital,20000210,BARKER & EVANS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017341_1,40139.00,Revenue,20000210,BARKER & EVANS LTD
Oxford City Council,"Leisure, Parks & Communities",Services Maintenance (Planned),B1103,21/01/2014,46279799_1,2956.80,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,General Fund,VAT Pro Forma Invoices,Z110205,21/01/2014,46279799_2,591.36,Revenue,20000216,CHRISTY LIGHTING LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/03/2014,1004016_1,3323.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/02/2014,48020644_1,3904.27,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/02/2014,48020645_1,3334.52,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/02/2014,48020646_1,3189.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,18/02/2014,48020676_1,5246.26,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/03/2014,48020713_1,3449.15,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/03/2014,48020714_1,4494.23,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,25/03/2014,48020777_1,815.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,25/03/2014,48020778_1,3790.00,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,25/03/2014,48020779_1,3775.90,Capital,20000222,ELLIOTT & JORDAN LTD
Oxford City Council,HRA,Fire Damage & Other Equipment Repairs,B1305,04/02/2014,46280084_1,18847.78,Revenue,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017380_0,21930.25,Revenue,20000225,FERGAL CONTRACTING CO LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017028_1,510.97,Revenue,20000227,GEORGE HENRY & CO RELAY LTD
Oxford City Council,HRA,Paint & Repair External Joinery,B1184,07/01/2014,46279666_1,62277.16,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015632_1,3686.40,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015633_1,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015670_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015671_2,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015672_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/02/2014,60015673_2,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/03/2014,60016929_2,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017078_1,3772.80,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017080_1,3729.60,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017082_1,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017083_2,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017084_0,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017085_2,3600.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017527_0,500.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017528_2,500.00,Revenue,20000233,JONES & REEVES
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017529_0,500.00,Revenue,20000233,JONES & REEVES
